timestamp_hour,home_id,solar_capacity_kw,battery_capacity_kwh,pv_production_kwh,load_consumption_kwh,from_pool_cap_kwh,battery_soc_pct,battery_flow_kwh,to_pool_kwh,from_pool_kwh,grid_import_kwh,credits_delta_kwh,credits_balance_kwh,policy_mode
2025-10-01 20:00:00,H004,5.0,8.0,0.0,1.59,0,43.4,-1.589,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 20:00:00,H005,6.0,10.0,0.0,1.24,0,47.0,-1.237,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 20:00:00,H006,4.5,7.0,0.0,1.7,0,42.1,-1.696,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 20:00:00,H007,5.5,9.0,0.0,1.46,0,52.4,-1.458,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 20:00:00,H008,7.0,11.0,0.0,1.1,0,64.0,-1.102,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 20:00:00,H009,3.5,5.0,0.0,1.87,0,20.0,-0.141,0.0,0.0,1.729,0.0,-0.17999999999999994,self_first
2025-10-01 20:00:00,H010,6.5,10.5,0.0,1.27,0,69.7,-1.273,0.0,0.0,0.0,0.0,-0.48,self_first
2025-10-01 21:00:00,H001,8.0,13.5,0.0,1.13,0,48.3,-1.127,0.0,0.0,0.0,0.0,0.7999999999999999,self_first
2025-10-01 21:00:00,H002,6.5,10.0,0.0,1.25,0,37.5,-1.249,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 21:00:00,H003,7.5,12.0,0.0,1.0,0,69.1,-1.002,0.0,0.0,0.0,0.0,-0.14,self_first
2025-10-01 21:00:00,H004,5.0,8.0,0.0,1.43,0,24.5,-1.434,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 21:00:00,H005,6.0,10.0,0.0,1.27,0,33.6,-1.274,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 21:00:00,H006,4.5,7.0,0.0,1.66,0,20.0,-1.47,0.0,0.0,0.18999999999999995,0.0,0.0,self_first
2025-10-01 21:00:00,H007,5.5,9.0,0.0,1.44,0,35.6,-1.439,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 21:00:00,H008,7.0,11.0,0.0,1.12,0,53.3,-1.119,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 21:00:00,H009,3.5,5.0,0.0,1.87,0,20.0,-0.0,0.0,0.0,1.87,0.0,-0.17999999999999994,self_first
2025-10-01 21:00:00,H010,6.5,10.5,0.0,1.36,0,56.1,-1.36,0.0,0.0,0.0,0.0,-0.48,self_first
2025-10-01 22:00:00,H001,8.0,13.5,0.0,1.21,0,38.9,-1.206,0.0,0.0,0.0,0.0,0.7999999999999999,self_first
2025-10-01 22:00:00,H002,6.5,10.0,0.0,1.32,0,23.6,-1.316,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 22:00:00,H003,7.5,12.0,0.0,1.09,0,59.5,-1.093,0.0,0.0,0.0,0.0,-0.14,self_first
2025-10-01 22:00:00,H004,5.0,8.0,0.0,1.54,0,20.0,-0.345,0.0,0.0,1.195,0.0,0.0,self_first
2025-10-01 22:00:00,H005,6.0,10.0,0.0,1.14,0,21.5,-1.144,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 22:00:00,H006,4.5,7.0,0.0,1.5,0,20.0,-0.0,0.0,0.0,1.5,0.0,0.0,self_first
2025-10-01 22:00:00,H007,5.5,9.0,0.0,1.3,0,20.4,-1.303,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 22:00:00,H008,7.0,11.0,0.0,1.13,0,42.4,-1.13,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 22:00:00,H009,3.5,5.0,0.0,1.73,0,20.0,-0.0,0.0,0.0,1.73,0.0,-0.17999999999999994,self_first
2025-10-01 22:00:00,H010,6.5,10.5,0.0,1.21,0,44.0,-1.206,0.0,0.0,0.0,0.0,-0.48,self_first
2025-10-01 23:00:00,H001,8.0,13.5,0.0,0.29,0,36.6,-0.29,0.0,0.0,0.0,0.0,0.7999999999999999,self_first
2025-10-01 23:00:00,H002,6.5,10.0,0.0,0.39,0,20.0,-0.345,0.0,0.0,0.04500000000000004,0.0,0.0,self_first
2025-10-01 23:00:00,H003,7.5,12.0,0.0,0.26,0,57.3,-0.255,0.0,0.0,0.0,0.0,-0.14,self_first
2025-10-01 23:00:00,H004,5.0,8.0,0.0,1.57,0,20.0,-0.0,0.0,0.0,1.57,0.0,0.0,self_first
2025-10-01 23:00:00,H005,6.0,10.0,0.0,0.26,0,20.0,-0.146,0.0,0.0,0.11400000000000002,0.0,0.0,self_first
2025-10-01 23:00:00,H006,4.5,7.0,0.0,1.68,0,20.0,-0.0,0.0,0.0,1.68,0.0,0.0,self_first
2025-10-01 23:00:00,H007,5.5,9.0,0.0,1.41,0,20.0,-0.031,0.0,0.0,1.379,0.0,0.0,self_first
2025-10-01 23:00:00,H008,7.0,11.0,0.0,0.21,0,40.4,-0.212,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-01 23:00:00,H009,3.5,5.0,0.0,1.89,0,20.0,-0.0,0.0,0.0,1.89,0.0,-0.17999999999999994,self_first
2025-10-01 23:00:00,H010,6.5,10.5,0.0,0.25,0,41.5,-0.252,0.0,0.0,0.0,0.0,-0.48,self_first
2025-10-02 00:00:00,H001,8.0,13.5,0.0,0.35,0,33.9,-0.35,0.0,0.0,0.0,0.0,0.7999999999999999,self_first
2025-10-02 00:00:00,H002,6.5,10.0,0.0,0.38,0,20.0,-0.0,0.0,0.0,0.38,0.0,0.0,self_first
2025-10-02 00:00:00,H003,7.5,12.0,0.0,0.26,0,55.0,-0.259,0.0,0.0,0.0,0.0,-0.14,self_first
2025-10-02 00:00:00,H004,5.0,8.0,0.0,1.43,0,20.0,-0.0,0.0,0.0,1.43,0.0,0.0,self_first
2025-10-02 00:00:00,H005,6.0,10.0,0.0,0.33,0,20.0,-0.0,0.0,0.0,0.33,0.0,0.0,self_first
2025-10-02 00:00:00,H006,4.5,7.0,0.0,1.55,0,20.0,-0.0,0.0,0.0,1.55,0.0,0.0,self_first
2025-10-02 00:00:00,H007,5.5,9.0,0.0,0.31,0,20.0,-0.0,0.0,0.0,0.31,0.0,0.0,self_first
2025-10-02 00:00:00,H008,7.0,11.0,0.0,0.25,0,38.0,-0.254,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 00:00:00,H009,3.5,5.0,0.0,1.78,0,20.0,-0.0,0.0,0.0,1.78,0.0,-0.17999999999999994,self_first
2025-10-02 00:00:00,H010,6.5,10.5,0.0,0.32,0,38.3,-0.319,0.0,0.0,0.0,0.0,-0.48,self_first
2025-10-02 01:00:00,H001,8.0,13.5,0.0,0.26,0,31.9,-0.259,0.0,0.0,0.0,0.0,0.7999999999999999,self_first
2025-10-02 01:00:00,H002,6.5,10.0,0.0,0.37,0,20.0,-0.0,0.0,0.0,0.37,0.0,0.0,self_first
2025-10-02 01:00:00,H003,7.5,12.0,0.0,0.24,0,52.8,-0.245,0.0,0.0,0.0,0.0,-0.14,self_first
2025-10-02 01:00:00,H004,5.0,8.0,0.0,0.36,0,20.0,-0.0,0.0,0.0,0.36,0.0,0.0,self_first
2025-10-02 01:00:00,H005,6.0,10.0,0.0,0.3,0,20.0,-0.0,0.0,0.0,0.3,0.0,0.0,self_first
2025-10-02 01:00:00,H006,4.5,7.0,0.0,1.61,0,20.0,-0.0,0.0,0.0,1.61,0.0,0.0,self_first
2025-10-02 01:00:00,H007,5.5,9.0,0.0,0.37,0,20.0,-0.0,0.0,0.0,0.37,0.0,0.0,self_first
2025-10-02 01:00:00,H008,7.0,11.0,0.0,0.21,0,36.0,-0.209,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 01:00:00,H009,3.5,5.0,0.0,0.53,0,20.0,-0.0,0.0,0.0,0.53,0.0,-0.17999999999999994,self_first
2025-10-02 01:00:00,H010,6.5,10.5,0.0,0.32,0,35.1,-0.315,0.0,0.0,0.0,0.0,-0.48,self_first
2025-10-02 02:00:00,H001,8.0,13.5,0.0,0.31,0,29.4,-0.312,0.0,0.0,0.0,0.0,0.7999999999999999,self_first
2025-10-02 02:00:00,H002,6.5,10.0,0.0,0.33,0,20.0,-0.0,0.0,0.0,0.33,0.0,0.0,self_first
2025-10-02 02:00:00,H003,7.5,12.0,0.0,0.3,0,50.2,-0.296,0.0,0.0,0.0,0.0,-0.14,self_first
2025-10-02 02:00:00,H004,5.0,8.0,0.0,0.39,0,20.0,-0.0,0.0,0.0,0.39,0.0,0.0,self_first
2025-10-02 02:00:00,H005,6.0,10.0,0.0,0.31,0,20.0,-0.0,0.0,0.0,0.31,0.0,0.0,self_first
2025-10-02 02:00:00,H006,4.5,7.0,0.0,0.48,0,20.0,-0.0,0.0,0.0,0.48,0.0,0.0,self_first
2025-10-02 02:00:00,H007,5.5,9.0,0.0,0.34,0,20.0,-0.0,0.0,0.0,0.34,0.0,0.0,self_first
2025-10-02 02:00:00,H008,7.0,11.0,0.0,0.23,0,33.8,-0.232,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 02:00:00,H009,3.5,5.0,0.0,0.51,0,20.0,-0.0,0.0,0.0,0.51,0.0,-0.17999999999999994,self_first
2025-10-02 02:00:00,H010,6.5,10.5,0.0,0.31,0,32.0,-0.313,0.0,0.0,0.0,0.0,-0.48,self_first
2025-10-02 03:00:00,H001,8.0,13.5,0.0,0.3,0,27.1,-0.298,0.0,0.0,0.0,0.0,0.7999999999999999,self_first
2025-10-02 03:00:00,H002,6.5,10.0,0.0,0.3,0,20.0,-0.0,0.0,0.0,0.3,0.0,0.0,self_first
2025-10-02 03:00:00,H003,7.5,12.0,0.0,0.27,0,47.8,-0.273,0.0,0.0,0.0,0.0,-0.14,self_first
2025-10-02 03:00:00,H004,5.0,8.0,0.0,0.45,0,20.0,-0.0,0.0,0.0,0.45,0.0,0.0,self_first
2025-10-02 03:00:00,H005,6.0,10.0,0.0,0.35,0,20.0,-0.0,0.0,0.0,0.35,0.0,0.0,self_first
2025-10-02 03:00:00,H006,4.5,7.0,0.0,0.43,0,20.0,-0.0,0.0,0.0,0.43,0.0,0.0,self_first
2025-10-02 03:00:00,H007,5.5,9.0,0.0,0.32,0,20.0,-0.0,0.0,0.0,0.32,0.0,0.0,self_first
2025-10-02 03:00:00,H008,7.0,11.0,0.0,0.29,0,31.0,-0.289,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 03:00:00,H009,3.5,5.0,0.0,0.47,0,20.0,-0.0,0.0,0.0,0.47,0.0,-0.17999999999999994,self_first
2025-10-02 03:00:00,H010,6.5,10.5,0.0,0.32,0,28.8,-0.321,0.0,0.0,0.0,0.0,-0.48,self_first
2025-10-02 04:00:00,H001,8.0,13.5,0.0,0.32,0,24.6,-0.323,0.0,0.0,0.0,0.0,0.7999999999999999,self_first
2025-10-02 04:00:00,H002,6.5,10.0,0.0,0.4,0,20.0,-0.0,0.0,0.0,0.4,0.0,0.0,self_first
2025-10-02 04:00:00,H003,7.5,12.0,0.0,0.29,0,45.3,-0.292,0.0,0.0,0.0,0.0,-0.14,self_first
2025-10-02 04:00:00,H004,5.0,8.0,0.0,0.42,0,20.0,-0.0,0.0,0.0,0.42,0.0,0.0,self_first
2025-10-02 04:00:00,H005,6.0,10.0,0.0,0.27,0,20.0,-0.0,0.0,0.0,0.27,0.0,0.0,self_first
2025-10-02 04:00:00,H006,4.5,7.0,0.0,0.45,0,20.0,-0.0,0.0,0.0,0.45,0.0,0.0,self_first
2025-10-02 04:00:00,H007,5.5,9.0,0.0,0.39,0,20.0,-0.0,0.0,0.0,0.39,0.0,0.0,self_first
2025-10-02 04:00:00,H008,7.0,11.0,0.0,0.27,0,28.4,-0.268,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 04:00:00,H009,3.5,5.0,0.0,0.53,0,20.0,-0.0,0.0,0.0,0.53,0.0,-0.17999999999999994,self_first
2025-10-02 04:00:00,H010,6.5,10.5,0.0,0.33,0,25.5,-0.33,0.0,0.0,0.0,0.0,-0.48,self_first
2025-10-02 05:00:00,H001,8.0,13.5,0.0,0.29,0,22.3,-0.291,0.0,0.0,0.0,0.0,0.7999999999999999,self_first
2025-10-02 05:00:00,H002,6.5,10.0,0.0,0.36,0,20.0,-0.0,0.0,0.0,0.36,0.0,0.0,self_first
2025-10-02 05:00:00,H003,7.5,12.0,0.0,0.21,0,43.4,-0.214,0.0,0.0,0.0,0.0,-0.14,self_first
2025-10-02 05:00:00,H004,5.0,8.0,0.0,0.35,0,20.0,-0.0,0.0,0.0,0.35,0.0,0.0,self_first
2025-10-02 05:00:00,H005,6.0,10.0,0.0,0.29,0,20.0,-0.0,0.0,0.0,0.29,0.0,0.0,self_first
2025-10-02 05:00:00,H006,4.5,7.0,0.0,0.47,0,20.0,-0.0,0.0,0.0,0.47,0.0,0.0,self_first
2025-10-02 05:00:00,H007,5.5,9.0,0.0,0.31,0,20.0,-0.0,0.0,0.0,0.31,0.0,0.0,self_first
2025-10-02 05:00:00,H008,7.0,11.0,0.0,0.26,0,26.0,-0.255,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 05:00:00,H009,3.5,5.0,0.0,0.46,0,20.0,-0.0,0.0,0.0,0.46,0.0,-0.17999999999999994,self_first
2025-10-02 05:00:00,H010,6.5,10.5,0.0,0.31,0,22.3,-0.314,0.0,0.0,0.0,0.0,-0.48,self_first
2025-10-02 06:00:00,H001,8.0,13.5,1.99,1.22,0,27.8,0.772,0.0,0.0,0.0,0.0,0.7999999999999999,self_first
2025-10-02 06:00:00,H002,6.5,10.0,0.29,1.35,0,20.0,-0.0,0.0,0.0,1.06,0.0,0.0,self_first
2025-10-02 06:00:00,H003,7.5,12.0,0.03,1.06,0,34.3,-1.032,0.0,0.0,0.0,0.0,-0.14,self_first
2025-10-02 06:00:00,H004,5.0,8.0,0.22,0.38,0,20.0,-0.0,0.0,0.0,0.16,0.0,0.0,self_first
2025-10-02 06:00:00,H005,6.0,10.0,0.68,1.2,0,20.0,-0.0,0.0,0.0,0.5199999999999999,0.0,0.0,self_first
2025-10-02 06:00:00,H006,4.5,7.0,0.2,0.49,0,20.0,-0.0,0.0,0.0,0.29,0.0,0.0,self_first
2025-10-02 06:00:00,H007,5.5,9.0,0.08,0.32,0,20.0,-0.0,0.0,0.0,0.24,0.0,0.0,self_first
2025-10-02 06:00:00,H008,7.0,11.0,0.31,1.05,0,20.0,-0.626,0.0,0.0,0.11399999999999999,0.0,0.0,self_first
2025-10-02 06:00:00,H009,3.5,5.0,0.15,0.46,0,20.0,-0.0,0.0,0.0,0.31000000000000005,0.0,-0.17999999999999994,self_first
2025-10-02 06:00:00,H010,6.5,10.5,0.03,1.4,0,20.0,-0.23,0.0,0.0,1.14,0.0,-0.48,self_first
2025-10-02 07:00:00,H001,8.0,13.5,3.66,1.19,0,45.2,2.477,0.0,0.0,0.0,0.0,0.7999999999999999,self_first
2025-10-02 07:00:00,H002,6.5,10.0,0.74,1.38,0,20.0,-0.0,0.0,0.0,0.6399999999999999,0.0,0.0,self_first
2025-10-02 07:00:00,H003,7.5,12.0,0.11,1.1,0,25.7,-0.99,0.0,0.0,0.0,0.0,-0.14,self_first
2025-10-02 07:00:00,H004,5.0,8.0,0.57,0.43,0,21.6,0.136,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 07:00:00,H005,6.0,10.0,1.5,1.15,0,23.3,0.349,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 07:00:00,H006,4.5,7.0,0.51,0.43,0,21.1,0.08,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 07:00:00,H007,5.5,9.0,0.24,1.32,0,20.0,-0.0,0.0,0.0,1.08,0.0,0.0,self_first
2025-10-02 07:00:00,H008,7.0,11.0,0.8,1.1,0,20.0,-0.0,0.0,0.0,0.30000000000000004,0.0,0.0,self_first
2025-10-02 07:00:00,H009,3.5,5.0,0.4,0.45,0,20.0,-0.0,0.0,0.0,0.04999999999999999,0.0,-0.17999999999999994,self_first
2025-10-02 07:00:00,H010,6.5,10.5,0.09,1.38,0,20.0,-0.0,0.0,0.0,1.2899999999999998,0.0,-0.48,self_first
2025-10-02 08:00:00,H001,8.0,13.5,5.65,1.26,0,76.1,4.397,0.0,0.0,0.0,0.0,0.7999999999999999,self_first
2025-10-02 08:00:00,H002,6.5,10.0,1.62,1.31,0,22.9,0.31,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 08:00:00,H003,7.5,12.0,0.33,1.08,0,20.0,-0.645,0.0,0.0,0.10499999999999998,0.0,-0.14,self_first
2025-10-02 08:00:00,H004,5.0,8.0,1.25,1.45,0,20.0,-0.123,0.0,0.0,0.07699999999999996,0.0,0.0,self_first
2025-10-02 08:00:00,H005,6.0,10.0,2.75,1.28,0,37.3,1.468,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 08:00:00,H006,4.5,7.0,1.12,0.49,0,29.7,0.634,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 08:00:00,H007,5.5,9.0,0.63,1.36,0,20.0,-0.0,0.0,0.0,0.7300000000000001,0.0,0.0,self_first
2025-10-02 08:00:00,H008,7.0,11.0,1.75,1.19,0,24.8,0.557,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 08:00:00,H009,3.5,5.0,0.87,1.73,0,20.0,-0.0,0.0,0.0,0.86,0.0,-0.17999999999999994,self_first
2025-10-02 08:00:00,H010,6.5,10.5,0.29,1.35,0,20.0,-0.0,0.0,0.0,1.06,0.0,-0.48,self_first
2025-10-02 09:00:00,H001,8.0,13.5,7.33,1.1,0,95.0,2.68,0.7099999999999996,0.0,0.0,0.7099999999999996,1.5099999999999996,self_first
2025-10-02 09:00:00,H002,6.5,10.0,2.98,1.25,0,39.3,1.724,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 09:00:00,H003,7.5,12.0,0.86,0.94,0,20.0,-0.0,0.0,0.07999999999999996,0.0,-0.07999999999999996,-0.21999999999999997,self_first
2025-10-02 09:00:00,H004,5.0,8.0,2.29,1.58,0,28.4,0.708,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 09:00:00,H005,6.0,10.0,4.24,1.27,0,65.5,2.968,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 09:00:00,H006,4.5,7.0,2.06,1.53,0,36.8,0.527,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 09:00:00,H007,5.5,9.0,1.37,1.4,0,20.0,-0.0,0.0,0.029999999999999805,0.0,-0.029999999999999805,-0.029999999999999805,self_first
2025-10-02 09:00:00,H008,7.0,11.0,3.2,1.18,0,42.3,2.021,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 09:00:00,H009,3.5,5.0,1.6,1.73,0,20.0,-0.0,0.0,0.1299999999999999,0.0,-0.1299999999999999,-0.30999999999999983,self_first
2025-10-02 09:00:00,H010,6.5,10.5,0.74,1.21,0,20.0,-0.0,0.0,0.47,0.0,-0.47,-0.95,self_first
2025-10-02 10:00:00,H001,8.0,13.5,8.0,0.62,0,95.0,0.0,0.0,0.0,0.0,0.0,1.5099999999999996,self_first
2025-10-02 10:00:00,H002,6.5,10.0,4.59,0.66,0,76.7,3.934,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 10:00:00,H003,7.5,12.0,1.87,0.51,0,30.8,1.362,0.0,0.0,0.0,0.0,-0.21999999999999997,self_first
2025-10-02 10:00:00,H004,5.0,8.0,3.53,1.51,0,52.5,2.028,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 10:00:00,H005,6.0,10.0,5.5,0.55,0,95.0,3.11,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 10:00:00,H006,4.5,7.0,3.18,1.57,0,58.7,1.613,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 10:00:00,H007,5.5,9.0,2.52,1.42,0,31.6,1.1,0.0,0.0,0.0,0.0,-0.029999999999999805,self_first
2025-10-02 10:00:00,H008,7.0,11.0,4.95,0.59,0,79.9,4.36,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 10:00:00,H009,3.5,5.0,2.47,1.88,0,31.2,0.59,0.0,0.0,0.0,0.0,-0.30999999999999983,self_first
2025-10-02 10:00:00,H010,6.5,10.5,1.62,0.61,0,29.2,1.016,0.0,0.0,0.0,0.0,-0.95,self_first
2025-10-02 11:00:00,H001,8.0,13.5,7.33,0.52,0,95.0,0.0,0.0,0.0,0.0,0.0,1.5099999999999996,self_first
2025-10-02 11:00:00,H002,6.5,10.0,5.96,0.66,0,95.0,1.927,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 11:00:00,H003,7.5,12.0,3.43,0.44,0,54.5,2.997,0.0,0.0,0.0,0.0,-0.21999999999999997,self_first
2025-10-02 11:00:00,H004,5.0,8.0,4.58,1.55,0,88.5,3.03,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 11:00:00,H005,6.0,10.0,6.0,0.57,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 11:00:00,H006,4.5,7.0,4.13,1.57,0,93.5,2.559,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 11:00:00,H007,5.5,9.0,3.89,0.75,0,64.7,3.134,0.0,0.0,0.0,0.0,-0.029999999999999805,self_first
2025-10-02 11:00:00,H008,7.0,11.0,6.42,0.47,0,95.0,1.746,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 11:00:00,H009,3.5,5.0,3.21,1.7,0,59.8,1.507,0.0,0.0,0.0,0.0,-0.30999999999999983,self_first
2025-10-02 11:00:00,H010,6.5,10.5,2.98,0.55,0,51.1,2.425,0.0,0.0,0.0,0.0,-0.95,self_first
2025-10-02 12:00:00,H001,8.0,13.5,5.65,0.69,0,95.0,0.0,0.0,0.0,0.0,0.0,1.5099999999999996,self_first
2025-10-02 12:00:00,H002,6.5,10.0,6.5,0.8,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 12:00:00,H003,7.5,12.0,5.3,0.55,0,92.1,4.746,0.0,0.0,0.0,0.0,-0.21999999999999997,self_first
2025-10-02 12:00:00,H004,5.0,8.0,5.0,0.89,0,95.0,0.55,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 12:00:00,H005,6.0,10.0,5.5,0.58,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 12:00:00,H006,4.5,7.0,4.5,1.56,0,95.0,0.113,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 12:00:00,H007,5.5,9.0,5.04,0.77,0,95.0,2.871,0.0,0.0,0.0,0.0,-0.029999999999999805,self_first
2025-10-02 12:00:00,H008,7.0,11.0,7.0,0.54,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 12:00:00,H009,3.5,5.0,3.5,0.98,0,95.0,1.85,0.0,0.0,0.0,0.0,-0.30999999999999983,self_first
2025-10-02 12:00:00,H010,6.5,10.5,4.59,0.53,0,87.9,4.066,0.0,0.0,0.0,0.0,-0.95,self_first
2025-10-02 13:00:00,H001,8.0,13.5,3.66,0.58,0,95.0,0.0,0.0,0.0,0.0,0.0,1.5099999999999996,self_first
2025-10-02 13:00:00,H002,6.5,10.0,5.96,0.65,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 13:00:00,H003,7.5,12.0,6.88,0.47,0,95.0,0.369,0.0,0.0,0.0,0.0,-0.21999999999999997,self_first
2025-10-02 13:00:00,H004,5.0,8.0,4.58,0.74,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 13:00:00,H005,6.0,10.0,4.24,0.58,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 13:00:00,H006,4.5,7.0,4.13,0.92,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 13:00:00,H007,5.5,9.0,5.5,0.67,0,95.0,0.0,0.0,0.0,0.0,0.0,-0.029999999999999805,self_first
2025-10-02 13:00:00,H008,7.0,11.0,6.42,0.49,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 13:00:00,H009,3.5,5.0,3.21,0.9,0,95.0,0.0,0.0,0.0,0.0,0.0,-0.30999999999999983,self_first
2025-10-02 13:00:00,H010,6.5,10.5,5.96,0.69,0,95.0,0.783,0.0,0.0,0.0,0.0,-0.95,self_first
2025-10-02 14:00:00,H001,8.0,13.5,1.99,0.57,0,95.0,0.0,0.0,0.0,0.0,0.0,1.5099999999999996,self_first
2025-10-02 14:00:00,H002,6.5,10.0,4.59,0.77,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 14:00:00,H003,7.5,12.0,7.5,0.51,0,95.0,0.0,0.0,0.0,0.0,0.0,-0.21999999999999997,self_first
2025-10-02 14:00:00,H004,5.0,8.0,3.53,0.77,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 14:00:00,H005,6.0,10.0,2.75,0.53,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 14:00:00,H006,4.5,7.0,3.18,0.99,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 14:00:00,H007,5.5,9.0,5.04,0.73,0,95.0,0.0,0.0,0.0,0.0,0.0,-0.029999999999999805,self_first
2025-10-02 14:00:00,H008,7.0,11.0,4.95,0.54,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 14:00:00,H009,3.5,5.0,2.47,0.94,0,95.0,0.0,0.0,0.0,0.0,0.0,-0.30999999999999983,self_first
2025-10-02 14:00:00,H010,6.5,10.5,6.5,0.61,0,95.0,0.0,0.0,0.0,0.0,0.0,-0.95,self_first
2025-10-02 15:00:00,H001,8.0,13.5,0.91,0.62,0,95.0,0.0,0.0,0.0,0.0,0.0,1.5099999999999996,self_first
2025-10-02 15:00:00,H002,6.5,10.0,2.98,0.62,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 15:00:00,H003,7.5,12.0,6.88,0.51,0,95.0,0.0,0.0,0.0,0.0,0.0,-0.21999999999999997,self_first
2025-10-02 15:00:00,H004,5.0,8.0,2.29,0.72,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 15:00:00,H005,6.0,10.0,1.5,0.69,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 15:00:00,H006,4.5,7.0,2.06,0.81,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 15:00:00,H007,5.5,9.0,3.89,0.68,0,95.0,0.0,0.0,0.0,0.0,0.0,-0.029999999999999805,self_first
2025-10-02 15:00:00,H008,7.0,11.0,3.2,0.5,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 15:00:00,H009,3.5,5.0,1.6,0.97,0,95.0,0.0,0.0,0.0,0.0,0.0,-0.30999999999999983,self_first
2025-10-02 15:00:00,H010,6.5,10.5,5.96,0.51,0,95.0,0.0,0.0,0.0,0.0,0.0,-0.95,self_first
2025-10-02 16:00:00,H001,8.0,13.5,0.35,0.58,0,93.2,-0.232,0.0,0.0,0.0,0.0,1.5099999999999996,self_first
2025-10-02 16:00:00,H002,6.5,10.0,1.62,0.7,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
2025-10-02 16:00:00,H003,7.5,12.0,5.3,0.46,0,95.0,0.0,0.0,0.0,0.0,0.0,-0.21999999999999997,self_first
2025-10-02 16:00:00,H004,5.0,8.0,1.25,0.88,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,self_first
